conversation_id_hash,message_timestamp,repository,artifact_kind,artifact_number,artifact_id,join_method,confidence,authorization_present,notes,caveat_ref
2f278e9a7090cb1e,,leray-hopf,issue_comment,15,4761288782,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2f278e9a7090cb1e,,leray-hopf,issue_comment,22,4761290912,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
2f278e9a7090cb1e,,leray-hopf,issue_comment,22,4761788669,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
ef07aeb949602518,,leray-hopf,issue_comment,64,4839700829,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
6fcfe9c0a679da78,,leray-hopf,issue_comment,93,4885081819,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
000bc2393b0373b3,,leray-hopf,issue_comment,107,4905985339,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
000bc2393b0373b3,,leray-hopf,issue_comment,115,4906088377,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
9eb009970f3a40f6,2026-07-17T19:46:15+00:00,leray-hopf,issue_comment,172,5006912438,time-and-context,medium,yes,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
9eb009970f3a40f6,2026-07-17T22:53:19+00:00,leray-hopf,issue_comment,173,5008270742,time-and-context,medium,yes,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
9eb009970f3a40f6,2026-07-18T08:45:48+00:00,leray-hopf,issue_comment,174,5010655260,time-and-context,medium,yes,mentions:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
9eb009970f3a40f6,2026-07-18T12:52:41+00:00,leray-hopf,issue_comment,176,5011323778,time-and-context,medium,yes,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
9eb009970f3a40f6,2026-07-18T13:52:59+00:00,leray-hopf,issue_comment,174,5011508153,time-and-context,medium,yes,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
9eb009970f3a40f6,2026-07-19T03:25:06+00:00,leray-hopf,issue_comment,175,5013983601,time-and-context,medium,yes,mentions:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
0d23e7a7b6123395,,leray-hopf,issue_comment,158,5015223829,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
0d23e7a7b6123395,,leray-hopf,issue_comment,157,5015244080,reconstructed,low,n/a,candidates:2,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
